AREA,PERIMETER,SONWESTS_,SONWESTS_I,ISO_,DEGRAD_ID_,SOVID_NEW,ISOC,SUID,NEWSUID,ISOC,SUID,TCID,SCID,PROP,CLAF,PRID,DRAIN,LAYER,TOPDEP,BOTDEP,CFRAG,SDTO,STPC,CLPC,PSCL,BULK,TAWC,CECS,BSAT,CECC,PHAQ,TCEQ,GYPS,ELCO,TOTC,TOTN,ECEC,ALSA,ESP,longitude,latitude
0.014483,0.81443,478,304,LT,161-LT,LT0161,LT,161.0,LT161,LT,161.0,1.0,1.0,55.0,LVh,LT0269000001,W,D1,0.0,20.0,10.0,54.0,27.0,19.0,M,2.0,11.0,6.0,100.0,28.0,7.0,5.0,0.0,1.0,2.0,0.91,-1.0,0.0,5.0,22.846540242993242,54.42662719640674
0.001067,0.225082,479,371,RU,,RU0021,RU,21.0,RU21,RU,21.0,1.0,1.0,100.0,CMd,RU23,W,D1,0.0,20.0,8.0,28.0,49.0,23.0,M,1.09,16.0,25.75,23.0,78.4,5.16,0.0,0.0,0.0,21.65,2.4,-1.0,89.0,0.0,19.821066662193072,54.451643405254615
0.018408,0.711816,480,305,LT,162-LT,LT0162,LT,162.0,LT162,LT,162.0,1.0,1.0,100.0,HSf,LT0133000001,V,D1,0.0,20.0,0.0,-1.0,-1.0,-1.0,O,0.05,35.0,86.0,10.0,-1.0,3.3,0.0,0.0,0.0,125.0,15.11,-1.0,-1.0,2.0,23.596114577080066,54.40936943164374
0.02685,1.217395,481,367,RU,0108-RU,RU0108,RU,108.0,RU108,RU,108.0,1.0,1.0,100.0,CMd,RU23,W,D1,0.0,20.0,8.0,28.0,49.0,23.0,M,1.09,16.0,25.75,23.0,78.4,5.16,0.0,0.0,0.0,21.65,2.4,-1.0,89.0,0.0,22.5682511590443,54.39857435795371
0.021849,1.185808,482,972,BY,2388-BY,BY2388,BY,2388.0,BY2388,BY,2388.0,1.0,1.0,85.0,PDe,BYMg7/PB,M,D1,0.0,20.0,0.0,18.0,74.0,8.0,M,0.94,15.0,15.53,26.0,138.60001,4.05,0.0,0.0,0.0,12.1,1.42,-1.0,35.0,4.0,31.342841761578747,54.27255059346057
0.020211,0.725293,483,306,LT,163-LT,LT0163,LT,163.0,LT163,LT,163.0,1.0,1.0,70.0,LVh,LT0269000001,W,D1,0.0,20.0,10.0,54.0,27.0,19.0,M,2.0,11.0,6.0,100.0,28.0,7.0,5.0,0.0,1.0,2.0,0.91,-1.0,0.0,5.0,23.140415042264085,54.39090143877935
0.102238,2.481035,484,974,BY,9439-BY,BY9439,BY,9439.0,BY9439,BY,9439.0,1.0,1.0,85.0,PDe,BYMn2/M,P,D1,0.0,20.0,1.0,72.0,23.0,5.0,C,1.09,15.0,8.68,37.0,121.0,4.1,0.0,0.0,0.0,24.55,2.02,-1.0,35.0,4.0,28.810411235472877,54.25396858376324
0.07944,2.106796,485,976,BY,8646-BY,BY8646,BY,8646.0,BY8646,BY,8646.0,1.0,1.0,70.0,PDe,BYMg200,M,D1,0.0,20.0,0.0,15.0,77.0,8.0,M,1.23,15.0,5.7,55.0,32.0,5.4,0.0,0.0,0.0,9.0,0.8,-1.0,11.0,4.0,29.954170176295417,54.26870335633584
2.817062,11.64087,486,1700,PL,24-PL,PL0024,PL,24.0,PL24,PL,24.0,1.0,1.0,30.0,CMe,PL219,W,D1,0.0,20.0,1.0,78.0,18.0,4.0,C,1.61,14.0,7.4,80.0,129.0,6.0,0.0,0.0,0.0,6.4,0.9,-1.0,0.0,1.0,20.449133675798755,53.807290344937606
0.004432,0.31301,487,370,RU,0130-RU,UAns1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.72565496047833,54.385300995408485
0.259046,2.635516,488,1701,PL,26-PL,PL0026,PL,26.0,PL26,PL,26.0,1.0,1.0,50.0,LVh,PL111,S,D1,0.0,20.0,1.0,74.0,21.0,5.0,C,1.6,14.0,5.6,80.0,64.0,6.7,3.0,0.0,0.1,6.8,0.42,-1.0,0.0,0.0,22.5215939506902,54.21990216013521
0.177785,2.681745,489,1702,PL,8-PL,PL0008,PL,8.0,PL8,PL,8.0,1.0,1.0,70.0,ARb,PL53,E,D1,0.0,20.0,0.0,96.0,3.0,1.0,C,1.69,13.0,3.4,80.0,-1.0,7.1,5.0,1.0,0.1,5.7,0.36,-1.0,0.0,0.0,18.130473316955666,54.20806183285078
0.011127,0.44635,490,978,BY,8738-BY,BY8738,BY,8738.0,BY8738,BY,8738.0,1.0,1.0,100.0,PZh,BYMn1012,W,D1,0.0,20.0,0.0,83.0,16.0,1.0,C,1.14,17.0,25.47,11.0,140.0,4.12,0.0,0.0,0.0,15.33,1.11,-1.0,35.0,1.0,31.16113483855363,54.35897969874264
0.033086,1.313324,491,980,BY,8291-BY,BY8291,BY,8291.0,BY8291,BY,8291.0,1.0,1.0,100.0,PDe,BYMn94/B,S,D1,0.0,20.0,0.0,90.0,9.0,1.0,C,1.34,15.0,10.35,40.0,140.0,4.58,0.0,0.0,0.0,4.38,0.38,-1.0,23.0,4.0,26.675003480581328,54.324921572456496
0.021076,0.885016,492,307,LT,164-LT,LT0164,LT,164.0,LT164,LT,164.0,1.0,1.0,70.0,LVh,LT0269000001,W,D1,0.0,20.0,10.0,54.0,27.0,19.0,M,2.0,11.0,6.0,100.0,28.0,7.0,5.0,0.0,1.0,2.0,0.91,-1.0,0.0,5.0,23.27487831018621,54.34427194390889
0.128575,2.128152,493,308,LT,166-LT,LT0166,LT,166.0,LT166,LT,166.0,1.0,1.0,70.0,LVh,LT0269000001,W,D1,0.0,20.0,10.0,54.0,27.0,19.0,M,2.0,11.0,6.0,100.0,28.0,7.0,5.0,0.0,1.0,2.0,0.91,-1.0,0.0,5.0,23.68059542598454,54.19643282997927
0.01736,0.720481,494,309,LT,165-LT,LT0165,LT,165.0,LT165,LT,165.0,1.0,1.0,85.0,HSs,LT0671000002,V,D1,0.0,20.0,0.0,-1.0,-1.0,-1.0,O,1.35,35.0,88.0,80.0,-1.0,6.2,0.0,0.0,0.0,410.0,34.92,-1.0,-1.0,1.0,25.193942803896945,54.28907880422459
0.000726,0.124335,495,983,BY,8187-BY,BY8187,BY,8187.0,BY8187,BY,8187.0,1.0,1.0,55.0,ARb,PL53,E,D1,0.0,20.0,0.0,96.0,3.0,1.0,C,1.69,13.0,3.4,80.0,-1.0,7.1,5.0,1.0,0.1,5.7,0.36,-1.0,0.0,0.0,25.571124658452977,54.336424998174145
0.238433,4.603979,496,986,BY,8701-BY,BY8701,BY,8701.0,BY8701,BY,8701.0,1.0,1.0,65.0,PDe,BYMg7/PB,M,D1,0.0,20.0,0.0,18.0,74.0,8.0,M,0.94,15.0,15.53,26.0,138.60001,4.05,0.0,0.0,0.0,12.1,1.42,-1.0,35.0,4.0,30.658682790412016,54.03504353373539
0.039613,1.806948,497,987,BY,8339-BY,BY8339,BY,8339.0,BY8339,BY,8339.0,1.0,1.0,100.0,HSs,BYMn207/2,P,D1,0.0,20.0,1.0,-1.0,-1.0,-1.0,O,0.36,35.0,88.4,80.0,-1.0,6.1,0.0,0.0,0.0,477.0,28.9,-1.0,-1.0,1.0,27.00581590473585,54.22596913300789
0.006793,0.606828,498,310,LT,167-LT,LT0167,LT,167.0,LT167,LT,167.0,1.0,1.0,50.0,LVh,LT0269000001,W,D1,0.0,20.0,10.0,54.0,27.0,19.0,M,2.0,11.0,6.0,100.0,28.0,7.0,5.0,0.0,1.0,2.0,0.91,-1.0,0.0,5.0,23.231902484672982,54.28132940722352
0.033414,1.451493,499,988,BY,8218-BY,BY8218,BY,8218.0,BY8218,BY,8218.0,1.0,1.0,100.0,HSs,BYGr83P,P,D1,0.0,20.0,1.0,-1.0,-1.0,-1.0,O,0.36,35.0,101.4,76.0,-1.0,5.9,0.0,0.0,0.0,491.0,28.9,-1.0,-1.0,1.0,25.341163391513856,54.22251163846515
0.088033,1.258453,500,1703,PL,27-PL,PL0027,PL,27.0,PL27,PL,27.0,1.0,1.0,85.0,LVh,PL111,S,D1,0.0,20.0,1.0,74.0,21.0,5.0,C,1.6,14.0,5.6,80.0,64.0,6.7,3.0,0.0,0.1,6.8,0.42,-1.0,0.0,0.0,23.093622404867663,54.140900228348315
0.033634,1.132883,501,990,BY,8544-BY,BY8544,BY,8544.0,BY8544,BY,8544.0,1.0,1.0,70.0,PDe,BYMn490,W,D1,0.0,20.0,4.0,51.0,49.0,0.0,M,1.18,15.0,8.4,45.0,-1.0,4.6,0.0,0.0,0.0,11.0,0.9,-1.0,15.0,4.0,28.82961426521115,54.15291693132317
0.02446,0.928137,502,311,LT,168-LT,LT0168,LT,168.0,LT168,LT,168.0,1.0,1.0,50.0,ARh,LT0138000001,S,D1,0.0,20.0,7.0,92.0,5.0,3.0,C,2.0,10.0,1.0,92.0,32.0,6.0,0.0,0.0,0.0,4.5,0.48,-1.0,0.0,3.0,23.49794152436457,54.19815824095466
0.420091,6.296332,503,993,BY,8230-BY,BY8230,BY,8230.0,BY8230,BY,8230.0,1.0,1.0,70.0,PDe,BYGr1/M,W,D1,0.0,20.0,4.0,79.0,21.0,0.0,C,1.36,15.0,6.7,45.0,-1.0,4.8,0.0,0.0,0.0,14.0,1.2,-1.0,15.0,4.0,25.689458666444928,53.95380413190868
0.066745,1.465017,504,994,BY,8293-BY,BY8293,BY,8293.0,BY8293,BY,8293.0,1.0,1.0,70.0,PDe,BYMn204/2,W,D1,0.0,20.0,1.0,51.0,42.0,7.0,M,1.45,15.0,7.8,80.0,51.0,6.4,0.0,0.0,0.0,12.0,1.0,-1.0,0.0,4.0,26.600813486254964,54.18365624696861
0.000985,0.153165,505,991,BY,8218-BY,BY8218,BY,8218.0,BY8218,BY,8218.0,1.0,1.0,100.0,HSs,BYGr83P,P,D1,0.0,20.0,1.0,-1.0,-1.0,-1.0,O,0.36,35.0,101.4,76.0,-1.0,5.9,0.0,0.0,0.0,491.0,28.9,-1.0,-1.0,1.0,25.216769666603245,54.22808891843436
0.056386,1.917527,506,312,LT,169-LT,LT0169,LT,169.0,LT169,LT,169.0,1.0,1.0,100.0,ARh,LT0138000001,S,D1,0.0,20.0,7.0,92.0,5.0,3.0,C,2.0,10.0,1.0,92.0,32.0,6.0,0.0,0.0,0.0,4.5,0.48,-1.0,0.0,3.0,23.792349405458705,54.02970556310687
0.222432,4.911322,507,997,BY,9438-BY,BY9438,BY,9438.0,BY9438,BY,9438.0,1.0,1.0,85.0,PDe,BYMn213/3,W,D1,0.0,20.0,0.0,45.0,48.0,7.0,M,1.33,15.0,8.8,55.0,51.0,5.8,0.0,0.0,0.0,15.0,1.2,-1.0,0.0,4.0,27.69282154494615,54.03963799207613
0.011752,0.837853,508,313,LT,171-LT,LT0171,LT,171.0,LT171,LT,171.0,1.0,1.0,50.0,PDe,LT0868000001,W,D1,0.0,20.0,2.0,66.0,29.0,5.0,M,1.51,15.0,8.5,45.0,58.0,4.9,0.0,0.0,0.0,8.0,1.0,-1.0,15.0,4.0,25.04403357795869,54.18115450870407
0.306021,3.834921,509,1704,PL,156-PL,PL0156,PL,156.0,PL156,PL,156.0,1.0,1.0,50.0,ARb,PL53,E,D1,0.0,20.0,0.0,96.0,3.0,1.0,C,1.69,13.0,3.4,80.0,-1.0,7.1,5.0,1.0,0.1,5.7,0.36,-1.0,0.0,0.0,23.0949292404258,53.950395415577454
0.000667,0.127989,510,998,BY,8246-BY,BY8246,BY,8246.0,BY8246,BY,8246.0,1.0,1.0,100.0,HSs,BYGr83P,P,D1,0.0,20.0,1.0,-1.0,-1.0,-1.0,O,0.36,35.0,101.4,76.0,-1.0,5.9,0.0,0.0,0.0,491.0,28.9,-1.0,-1.0,1.0,25.795514966661358,54.21314648331707
0.006662,0.342619,511,1001,BY,8504-BY,BY8504,BY,8504.0,BY8504,BY,8504.0,1.0,1.0,70.0,PDe,BYMn700,W,D1,0.0,20.0,4.0,84.0,15.0,1.0,C,1.1,15.0,16.84,45.0,140.0,4.73,0.0,0.0,0.0,7.38,1.35,-1.0,15.0,4.0,28.313402090503402,54.17120843187462
0.418292,17.43029,512,1002,BY,8413-BY,BY8413,BY,8413.0,BY8413,BY,8413.0,1.0,1.0,100.0,FLu,BYMg203,P,D1,0.0,20.0,0.0,45.0,34.0,21.0,M,0.99,12.0,24.95,50.0,76.9,5.65,0.0,0.0,0.0,24.65,2.83,-1.0,0.0,2.0,31.106598953043793,53.33895551426655
0.12755,3.475061,513,1705,PL,5-PL,PL0005,PL,5.0,PL5,PL,5.0,1.0,1.0,100.0,HSs,PL53A,P,D1,0.0,20.0,0.0,-1.0,-1.0,-1.0,O,0.31,35.0,141.2,80.0,-1.0,6.05,0.0,0.0,0.0,99.9,27.83,-1.0,-1.0,1.0,15.397967415652568,54.05325981673306
0.054684,1.85048,514,314,LT,170-LT,LT0170,LT,170.0,LT170,LT,170.0,1.0,1.0,100.0,ARh,LT0138000001,S,D1,0.0,20.0,7.0,92.0,5.0,3.0,C,2.0,10.0,1.0,92.0,32.0,6.0,0.0,0.0,0.0,4.5,0.48,-1.0,0.0,3.0,24.181389980392773,54.11250917802972
0.033869,1.072834,515,1003,BY,8684-BY,BY8684,BY,8684.0,BY8684,BY,8684.0,1.0,1.0,100.0,PDe,BYMg200,M,D1,0.0,20.0,0.0,15.0,77.0,8.0,M,1.23,15.0,5.7,55.0,32.0,5.4,0.0,0.0,0.0,9.0,0.8,-1.0,11.0,4.0,30.173711052232413,54.093183245976036
0.153533,2.838325,516,1006,BY,8666-BY,BY8666,BY,8666.0,BY8666,BY,8666.0,1.0,1.0,70.0,PDe,BYMg7/PB,M,D1,0.0,20.0,0.0,18.0,74.0,8.0,M,0.94,15.0,15.53,26.0,138.60001,4.05,0.0,0.0,0.0,12.1,1.42,-1.0,35.0,4.0,30.041179950693877,53.96099942446505
0.007327,0.475206,517,1005,BY,2327-BY,BY2327,BY,2327.0,BY2327,BY,2327.0,1.0,1.0,85.0,PDe,BYMg10/2,M,D1,0.0,20.0,4.0,0.0,47.0,53.0,F,1.31,15.0,6.4,55.0,-1.0,5.2,0.0,0.0,0.0,18.0,1.5,-1.0,11.0,4.0,31.554504513438445,54.12366072071918
0.041621,1.519782,518,1706,PL,9-PL,PL0009,PL,9.0,PL9,PL,9.0,1.0,1.0,80.0,ARb,PL53,E,D1,0.0,20.0,0.0,96.0,3.0,1.0,C,1.69,13.0,3.4,80.0,-1.0,7.1,5.0,1.0,0.1,5.7,0.36,-1.0,0.0,0.0,17.83480065363087,54.06726128669779
0.005511,0.333145,519,1007,BY,8187-BY,BY8187,BY,8187.0,BY8187,BY,8187.0,1.0,1.0,55.0,ARb,PL53,E,D1,0.0,20.0,0.0,96.0,3.0,1.0,C,1.69,13.0,3.4,80.0,-1.0,7.1,5.0,1.0,0.1,5.7,0.36,-1.0,0.0,0.0,25.789942918708206,54.141853015240045
0.06576,2.739844,520,1009,BY,8306-BY,BY8306,BY,8306.0,BY8306,BY,8306.0,1.0,1.0,85.0,PDe,BYGr1/M,W,D1,0.0,20.0,4.0,79.0,21.0,0.0,C,1.36,15.0,6.7,45.0,-1.0,4.8,0.0,0.0,0.0,14.0,1.2,-1.0,15.0,4.0,26.746118837499917,54.05058841549392
0.000338,0.112504,521,1008,BY,8187-BY,BY8187,BY,8187.0,BY8187,BY,8187.0,1.0,1.0,55.0,ARb,PL53,E,D1,0.0,20.0,0.0,96.0,3.0,1.0,C,1.69,13.0,3.4,80.0,-1.0,7.1,5.0,1.0,0.1,5.7,0.36,-1.0,0.0,0.0,24.965665252254052,54.1568621350327
0.080091,1.923375,522,1010,BY,8202-BY,BY8202,BY,8202.0,BY8202,BY,8202.0,1.0,1.0,85.0,PDe,BYGr1/M,W,D1,0.0,20.0,4.0,79.0,21.0,0.0,C,1.36,15.0,6.7,45.0,-1.0,4.8,0.0,0.0,0.0,14.0,1.2,-1.0,15.0,4.0,24.979420129785257,54.00758054164513
0.011294,0.563046,523,1016,BY,8505-BY,BY8505,BY,8505.0,BY8505,BY,8505.0,1.0,1.0,100.0,HSs,BYMn1k/C,P,D1,0.0,20.0,1.0,-1.0,-1.0,-1.0,O,0.32,35.0,88.0,76.0,-1.0,5.7,0.0,0.0,0.0,394.0,29.1,-1.0,-1.0,1.0,28.31213222874427,54.111727051994286
0.027776,1.346763,524,1017,BY,8302-BY,BY8302,BY,8302.0,BY8302,BY,8302.0,1.0,1.0,100.0,HSs,BYMn207/2,P,D1,0.0,20.0,1.0,-1.0,-1.0,-1.0,O,0.36,35.0,88.4,80.0,-1.0,6.1,0.0,0.0,0.0,477.0,28.9,-1.0,-1.0,1.0,26.660442849054203,54.106055936393
0.00199,0.178243,525,1013,BY,8187-BY,BY8187,BY,8187.0,BY8187,BY,8187.0,1.0,1.0,55.0,ARb,PL53,E,D1,0.0,20.0,0.0,96.0,3.0,1.0,C,1.69,13.0,3.4,80.0,-1.0,7.1,5.0,1.0,0.1,5.7,0.36,-1.0,0.0,0.0,25.652299002991732,54.12512644151775
0.008439,0.437623,526,1012,BY,2451-BY,BY2451,BY,2451.0,BY2451,BY,2451.0,1.0,1.0,100.0,FLe,BYC77,I,D1,0.0,20.0,0.0,35.0,65.0,0.0,M,0.98,12.0,24.0,91.0,-1.0,7.4,23.5,1.0,0.1,21.0,1.8,-1.0,0.0,2.0,31.688573614483303,54.09695308376708
0.080929,2.29362,527,1018,BY,8498-BY,BY8498,BY,8498.0,BY8498,BY,8498.0,1.0,1.0,70.0,PDe,BYMn490,W,D1,0.0,20.0,4.0,51.0,49.0,0.0,M,1.18,15.0,8.4,45.0,-1.0,4.6,0.0,0.0,0.0,11.0,0.9,-1.0,15.0,4.0,28.291197799421976,53.974073132386984
0.00525,0.348059,528,1011,BY,8187-BY,BY8187,BY,8187.0,BY8187,BY,8187.0,1.0,1.0,55.0,ARb,PL53,E,D1,0.0,20.0,0.0,96.0,3.0,1.0,C,1.69,13.0,3.4,80.0,-1.0,7.1,5.0,1.0,0.1,5.7,0.36,-1.0,0.0,0.0,24.881631147539508,54.105020312263896
0.147077,1.995873,529,1019,BY,8776-BY,BY8776,BY,8776.0,BY8776,BY,8776.0,1.0,1.0,85.0,PDe,BYMg200,M,D1,0.0,20.0,0.0,15.0,77.0,8.0,M,1.23,15.0,5.7,55.0,32.0,5.4,0.0,0.0,0.0,9.0,0.8,-1.0,11.0,4.0,31.505535334721774,53.91425449876909
0.024019,0.708842,530,315,LT,172-LT,LT0172,LT,172.0,LT172,LT,172.0,1.0,1.0,70.0,PDe,LT0868000001,W,D1,0.0,20.0,2.0,66.0,29.0,5.0,M,1.51,15.0,8.5,45.0,58.0,4.9,0.0,0.0,0.0,8.0,1.0,-1.0,15.0,4.0,24.733850483217964,54.041259458213965
0.896569,7.631828,531,1707,PL,23-PL,PL0023,PL,23.0,PL23,PL,23.0,1.0,1.0,40.0,LVh,PL111,S,D1,0.0,20.0,1.0,74.0,21.0,5.0,C,1.6,14.0,5.6,80.0,64.0,6.7,3.0,0.0,0.1,6.8,0.42,-1.0,0.0,0.0,17.987329538397393,53.43783319729594
0.02755,1.161155,532,1020,BY,8535-BY,BY8535,BY,8535.0,BY8535,BY,8535.0,1.0,1.0,100.0,PDe,BYMn295,S,D1,0.0,20.0,0.0,93.0,7.0,0.0,C,1.52,15.0,2.18,55.0,-1.0,5.24,0.0,0.0,0.0,4.4,0.4,-1.0,11.0,4.0,28.6108205622808,54.00169121386054
0.042224,1.696394,533,1021,BY,8629-BY,BY8629,BY,8629.0,BY8629,BY,8629.0,1.0,1.0,100.0,PDe,BYMn490,W,D1,0.0,20.0,4.0,51.0,49.0,0.0,M,1.18,15.0,8.4,45.0,-1.0,4.6,0.0,0.0,0.0,11.0,0.9,-1.0,15.0,4.0,29.477471610416078,53.92265126220489
0.088479,2.103512,534,1023,BY,8592-BY,BY8592,BY,8592.0,BY8592,BY,8592.0,1.0,1.0,70.0,PDe,BYMn300,W,D1,0.0,20.0,4.0,63.0,37.0,0.0,M,1.4,15.0,11.9,80.0,-1.0,6.7,3.0,0.0,2.25,14.0,1.2,-1.0,0.0,4.0,29.167086462813316,53.93096532660166
0.072489,1.543341,535,1708,PL,,PL0001,PL,1.0,PL1,PL,1.0,1.0,1.0,45.0,ARb,PL53,E,D1,0.0,20.0,0.0,96.0,3.0,1.0,C,1.69,13.0,3.4,80.0,-1.0,7.1,5.0,1.0,0.1,5.7,0.36,-1.0,0.0,0.0,14.832560888992722,53.92550820204792
0.006139,0.417511,536,1024,BY,2477-BY,BY2477,BY,2477.0,BY2477,BY,2477.0,1.0,1.0,100.0,PDe,BYMg10/2,M,D1,0.0,20.0,4.0,0.0,47.0,53.0,F,1.31,15.0,6.4,55.0,-1.0,5.2,0.0,0.0,0.0,18.0,1.5,-1.0,11.0,4.0,31.801833242161976,54.051277730943795
0.059843,1.298186,537,1026,BY,8739-BY,BY8739,BY,8739.0,BY8739,BY,8739.0,1.0,1.0,75.0,PDe,BYMg10/2,M,D1,0.0,20.0,4.0,0.0,47.0,53.0,F,1.31,15.0,6.4,55.0,-1.0,5.2,0.0,0.0,0.0,18.0,1.5,-1.0,11.0,4.0,30.943636359467227,53.91877218070472
0.009418,0.597654,538,1027,BY,8811-BY,BY8811,BY,8811.0,BY8811,BY,8811.0,1.0,1.0,85.0,FLu,BYMg203,P,D1,0.0,20.0,0.0,45.0,34.0,21.0,M,0.99,12.0,24.95,50.0,76.9,5.65,0.0,0.0,0.0,24.65,2.83,-1.0,0.0,2.0,31.737280666846992,53.98718034096566
0.621263,6.64023,539,1709,PL,10-PL,PL0010,PL,10.0,PL10,PL,10.0,1.0,1.0,100.0,ARb,PL53,E,D1,0.0,20.0,0.0,96.0,3.0,1.0,C,1.69,13.0,3.4,80.0,-1.0,7.1,5.0,1.0,0.1,5.7,0.36,-1.0,0.0,0.0,17.093246029901014,53.64829618081996
0.009779,0.537685,540,1028,BY,8820-BY,BY8820,BY,8820.0,BY8820,BY,8820.0,1.0,1.0,100.0,PDe,BYMg10/2,M,D1,0.0,20.0,4.0,0.0,47.0,53.0,F,1.31,15.0,6.4,55.0,-1.0,5.2,0.0,0.0,0.0,18.0,1.5,-1.0,11.0,4.0,31.800241782439468,54.0013093292483
0.106199,3.167725,541,1029,BY,8767-BY,BY8767,BY,8767.0,BY8767,BY,8767.0,1.0,1.0,75.0,PDe,BYMg629,M,D1,0.0,20.0,1.0,63.0,31.0,6.0,M,1.35,15.0,9.6,25.0,140.0,3.88,0.0,0.0,0.0,27.17,1.98,-1.0,35.0,4.0,31.186015933438263,53.69482491338007
0.05192,1.240539,542,1030,BY,8336-BY,BY8336,BY,8336.0,BY8336,BY,8336.0,1.0,1.0,85.0,PDe,BYMn204/2,W,D1,0.0,20.0,1.0,51.0,42.0,7.0,M,1.45,15.0,7.8,80.0,51.0,6.4,0.0,0.0,0.0,12.0,1.0,-1.0,0.0,4.0,26.823356585166504,53.96641387378297
0.051101,1.304158,543,1031,BY,8398-BY,BY8398,BY,8398.0,BY8398,BY,8398.0,1.0,1.0,85.0,PDe,BYMn2/M,P,D1,0.0,20.0,1.0,72.0,23.0,5.0,C,1.09,15.0,8.68,37.0,121.0,4.1,0.0,0.0,0.0,24.55,2.02,-1.0,35.0,4.0,27.33644292162565,53.957424869237215
0.041259,1.948072,544,1032,BY,8244-BY,BY8244,BY,8244.0,BY8244,BY,8244.0,1.0,1.0,100.0,HSs,BYGr83P,P,D1,0.0,20.0,1.0,-1.0,-1.0,-1.0,O,0.36,35.0,101.4,76.0,-1.0,5.9,0.0,0.0,0.0,491.0,28.9,-1.0,-1.0,1.0,25.501624911901693,53.847487126164545
0.121349,2.894762,545,1034,BY,8425-BY,BY8425,BY,8425.0,BY8425,BY,8425.0,1.0,1.0,70.0,PDe,BYMn490,W,D1,0.0,20.0,4.0,51.0,49.0,0.0,M,1.18,15.0,8.4,45.0,-1.0,4.6,0.0,0.0,0.0,11.0,0.9,-1.0,15.0,4.0,27.736901868737075,53.83474984795787
0.044098,1.962893,546,1710,PL,,PL0001,PL,1.0,PL1,PL,1.0,1.0,1.0,45.0,ARb,PL53,E,D1,0.0,20.0,0.0,96.0,3.0,1.0,C,1.69,13.0,3.4,80.0,-1.0,7.1,5.0,1.0,0.1,5.7,0.36,-1.0,0.0,0.0,14.487978510866254,53.907716078931436
0.002954,0.245533,547,1033,BY,8202-BY,BY8202,BY,8202.0,BY8202,BY,8202.0,1.0,1.0,85.0,PDe,BYGr1/M,W,D1,0.0,20.0,4.0,79.0,21.0,0.0,C,1.36,15.0,6.7,45.0,-1.0,4.8,0.0,0.0,0.0,14.0,1.2,-1.0,15.0,4.0,24.67490832586625,53.997098869609445
0.009036,0.494508,548,1037,BY,8539-BY,BY8539,BY,8539.0,BY8539,BY,8539.0,1.0,1.0,100.0,HSs,BYMn1k/C,P,D1,0.0,20.0,1.0,-1.0,-1.0,-1.0,O,0.32,35.0,88.0,76.0,-1.0,5.7,0.0,0.0,0.0,394.0,29.1,-1.0,-1.0,1.0,28.437456661753227,53.96791725632162
0.042969,1.746726,549,1036,BY,8187-BY,BY8187,BY,8187.0,BY8187,BY,8187.0,1.0,1.0,55.0,ARb,PL53,E,D1,0.0,20.0,0.0,96.0,3.0,1.0,C,1.69,13.0,3.4,80.0,-1.0,7.1,5.0,1.0,0.1,5.7,0.36,-1.0,0.0,0.0,24.381654019456885,53.89497332406166
0.029946,0.984157,550,1038,BY,8310-BY,BY8310,BY,8310.0,BY8310,BY,8310.0,1.0,1.0,100.0,HSs,BYMn207/2,P,D1,0.0,20.0,1.0,-1.0,-1.0,-1.0,O,0.36,35.0,88.4,80.0,-1.0,6.1,0.0,0.0,0.0,477.0,28.9,-1.0,-1.0,1.0,26.47972294430589,53.93573899583435
0.003578,0.2378,551,316,LT,173-LT,LT0173,LT,173.0,LT173,LT,173.0,1.0,1.0,60.0,PDe,LT0868000001,W,D1,0.0,20.0,2.0,66.0,29.0,5.0,M,1.51,15.0,8.5,45.0,58.0,4.9,0.0,0.0,0.0,8.0,1.0,-1.0,15.0,4.0,24.011390262941966,53.96406576461048
0.001261,0.158139,552,1711,PL,,PL0001,PL,1.0,PL1,PL,1.0,1.0,1.0,45.0,ARb,PL53,E,D1,0.0,20.0,0.0,96.0,3.0,1.0,C,1.69,13.0,3.4,80.0,-1.0,7.1,5.0,1.0,0.1,5.7,0.36,-1.0,0.0,0.0,14.728676112006502,53.9625738783242
0.042485,1.838024,553,1039,BY,8224-BY,BY8224,BY,8224.0,BY8224,BY,8224.0,1.0,1.0,100.0,HSs,BYGr83P,P,D1,0.0,20.0,1.0,-1.0,-1.0,-1.0,O,0.36,35.0,101.4,76.0,-1.0,5.9,0.0,0.0,0.0,491.0,28.9,-1.0,-1.0,1.0,25.11421031931796,53.791295096926405
0.060238,1.552835,554,1040,BY,9700-BY,BY9700,BY,9700.0,BY9700,BY,9700.0,1.0,1.0,55.0,ARb,PL53,E,D1,0.0,20.0,0.0,96.0,3.0,1.0,C,1.69,13.0,3.4,80.0,-1.0,7.1,5.0,1.0,0.1,5.7,0.36,-1.0,0.0,0.0,23.722957282843527,53.85018674790696
0.013793,0.687126,555,1042,BY,8545-BY,BY8545,BY,8545.0,BY8545,BY,8545.0,1.0,1.0,100.0,HSs,BYMn1k/C,P,D1,0.0,20.0,1.0,-1.0,-1.0,-1.0,O,0.32,35.0,88.0,76.0,-1.0,5.7,0.0,0.0,0.0,394.0,29.1,-1.0,-1.0,1.0,28.532948327732807,53.893333467257165
